scene	Nb	Pn	H	base_histogram	unique_base_labels
scene0297_01	7	0.02714220749691418	2.2385120606898927	[55062 36180  4417  8410 13774  9712  4519]	[0. 1. 2. 4. 5. 6. 8.]
scene0040_00	8	0.30117761965755213	2.4257050113272216	[41479 34204  7567  8986  6034  3458  6751  5224]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0407_00	6	0.12838568298027758	2.340962451187502	[ 6533 23513  9420  6768 15232  4070]	[0. 1. 2. 4. 5. 6.]
scene0305_01	6	0.15356508875739644	2.2224491375223625	[28225 21670 11387  8621   795 30745]	[0. 1. 2. 4. 7. 8.]
scene0297_02	7	0.009062279447960097	1.9421173285518685	[68074 32705  3728  3456 14993  9429   779]	[0. 1. 2. 4. 5. 6. 8.]
scene0582_01	7	0.108203125	2.2450219569767405	[38113 20485 17300  6132  3890   217  9572]	[0. 1. 2. 4. 5. 7. 8.]
scene0023_00	5	0.0	1.9828555450360987	[29448 43946 21590 19660  1096]	[0. 1. 4. 6. 8.]
scene0305_00	5	0.10082491538774485	1.7933991366925213	[67858 26132 15451 10213  4491]	[0. 1. 2. 4. 7.]
scene0582_00	8	0.08217000691085004	2.397433747838118	[30192 20892  6089  7032  4680  1428   418 14403]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0407_01	6	0.15691848482694903	2.361389238237689	[ 6677 22330 10317  6229 14019  4142]	[0. 1. 2. 4. 5. 6.]
scene0136_02	5	0.0	1.8468602461898231	[31177 11326  8470  2107  5800]	[0. 1. 2. 6. 7.]
scene0040_01	8	0.2597420159418221	2.3352040581260063	[49517 39685  5869 12224  8931  5898  1413  6841]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0555_00	5	0.04629724670195658	2.0219314129168025	[19419 53407 24168 15859  6200]	[0. 1. 2. 4. 6.]
scene0582_02	8	0.021226284291037064	2.565344431991642	[43013 22548 15993  6382  6553 12310   645 25136]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0323_00	5	0.16477181745396316	1.9155601187957405	[20785  6754  7867  6333  1059]	[0. 1. 2. 7. 8.]
scene0323_01	5	0.08196868712980343	1.8838488349492306	[22252  8040 16189  4347  1124]	[0. 1. 2. 7. 8.]
scene0258_00	3	0.10423582668678595	1.5384845668756717	[27121 24183 14487]	[0. 1. 4.]
scene0324_01	3	0.02734294753276634	1.5379811905361627	[21798 31416 16933]	[0. 1. 6.]
scene0227_00	6	0.0	2.028372626750449	[25979 19534  3410  4769  2528  4067]	[0. 1. 4. 6. 7. 8.]
scene0016_01	5	0.011909736732135395	1.6503360312915616	[25343 20269   880   369 11389]	[ 0.  1.  5.  7. 13.]
scene0016_02	5	0.017095075874883865	1.8756817571885878	[20726 15849  2908   995 11644]	[ 0.  1.  5.  7. 13.]
scene0324_00	4	0.019805763130536773	1.8407879978918917	[20827 41331 17144 11911]	[0. 1. 6. 8.]
scene0681_00	4	0.07776794335371741	1.5673815194770466	[28344 13443  9733  1326]	[0. 1. 2. 6.]
scene0554_01	6	0.03251265650216284	2.3373611878678626	[28929 13092 13440  3117 17200  7724]	[0. 1. 3. 4. 7. 8.]
scene0016_00	5	0.012368150015981816	1.8187277988777086	[24673 19235  2849   637 15230]	[ 0.  1.  5.  7. 13.]
scene0554_00	6	0.0276192498606429	2.1656588754344	[40509 10953  8017  3182 20515  8619]	[0. 1. 3. 4. 7. 8.]
scene0090_00	3	0.08711664657827775	1.2206355180156168	[32763 21403  3125]	[0. 1. 7.]
scene0386_00	6	0.06287260603078727	2.2528781140402745	[23948 55288  9928 29271 11841  7815]	[0. 1. 2. 4. 5. 6.]
scene0398_00	6	0.07063224674059365	2.061858731181055	[33447 29156 14659  5130  4845  1696]	[0. 1. 3. 4. 7. 8.]
scene0398_01	6	0.06444702858192056	2.1293509852454724	[27837 24137 16043  4866  1073  6161]	[0. 1. 3. 4. 7. 8.]
scene0080_00	4	0.07916597638037536	1.535419221205542	[18290  4275  4909  2130]	[0. 1. 2. 7.]
scene0080_02	4	0.1146493409267132	1.6253168526393738	[15873  6084  4241  1993]	[0. 1. 2. 7.]
scene0080_01	4	0.08989798064787548	1.6680348874331585	[16087  6027  4864  2380]	[0. 1. 2. 7.]
scene0038_01	4	0.0	1.7934475313486293	[22034 60716 27563 14890]	[0. 1. 4. 6.]
scene0213_00	6	0.0040386914007993135	2.205498866513639	[45446 43979 16536 22066  7648  3636]	[0. 1. 4. 5. 6. 8.]
scene0352_01	8	0.021875588930285152	2.5604248559481446	[28025 20023  1453  4528  4447  6088  8214 10318]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0262_01	7	0.15298657911410632	2.1988475981689257	[26776 25687   613  6792  6609  4232  3894]	[0. 1. 2. 4. 5. 7. 8.]
scene0066_00	7	0.0	2.085744005347405	[31612 36600  2663 51983  7531  1495  3666]	[ 0.  1.  2.  4.  6.  7. 13.]
scene0262_00	6	0.18632267817715276	2.1080164520656135	[29272 24512  8951  2818  4701  4933]	[0. 1. 4. 5. 7. 8.]
scene0352_00	8	0.020479074462302974	2.496228154522652	[33189 23330  1644  4067  4258  6490 11982  8693]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0155_02	4	0.15370562047163577	1.7437407961296754	[ 6361 52972 37384 26637]	[0. 1. 4. 6.]
scene0352_02	8	0.057288628842623576	2.3005108727326102	[33363 29009  1843  3038  4695  2147  6410  9380]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0261_03	5	0.04854481025249341	2.0163571304029757	[28505  7391 14327  6535  5375]	[0. 1. 2. 7. 8.]
scene0038_00	4	0.0	1.7319964120523637	[42037 90361 29900 15947]	[0. 1. 4. 6.]
scene0155_01	4	0.11761824648082288	1.8075215374746592	[ 9397 54017 47683 35647]	[0. 1. 4. 6.]
scene0038_02	4	0.0	1.7391101608583732	[38413 89535 30798 16747]	[0. 1. 4. 6.]
scene0261_02	5	0.053182497887003445	1.9996147881853155	[29051  5956 15291  8912  4578]	[0. 1. 2. 7. 8.]
scene0282_00	8	0.0	2.6517801776363568	[16459  9482  6083  3394  1708  4419  3459 15921]	[ 0.  1.  3.  4.  6.  7.  8. 13.]
scene0335_00	7	0.049665475454765295	2.4496806118477257	[28157 23681 25116  6916  3717 22483  2418]	[ 0.  1.  2.  4.  6.  7. 13.]
scene0612_01	5	0.0885640749846343	1.7547028071510495	[18429  6191   679  2248  6531]	[ 0.  1.  7.  8. 13.]
scene0612_00	4	0.2332846563054136	1.363352424155083	[19435  6448   927  2911]	[0. 1. 7. 8.]
scene0261_00	5	0.05612554241217381	2.0999352583289768	[37141 20958 20540 15456  4528]	[0. 1. 2. 7. 8.]
scene0335_01	7	0.043504853078048134	2.501810729467175	[28768 25098 22006  5862  5995 19614  3368]	[ 0.  1.  2.  4.  6.  7. 13.]
scene0682_00	3	0.10590580881560513	1.5024062443660366	[14218 29866 16114]	[0. 1. 2.]
scene0522_00	3	0.05575549908588118	1.5459586958365343	[16481  9416 11716]	[0. 1. 2.]
scene0335_02	7	0.04432894972899213	2.4647135538813956	[28139 22695 24216  5065  4498 21389  3315]	[ 0.  1.  2.  4.  6.  7. 13.]
scene0282_01	8	0.0	2.642499482131902	[18782 10973  5640  3826  2987  6159  4638 22984]	[ 0.  1.  3.  4.  6.  7.  8. 13.]
scene0282_02	7	0.0349779011203618	2.6206470674032483	[15864 12271  6498  4090  6276  6599 18667]	[ 0.  1.  3.  4.  7.  8. 13.]
scene0411_00	5	0.0	1.929622565652486	[12795 13316  8014   951  2504]	[0. 1. 4. 7. 8.]
scene0625_01	3	0.23080474292934203	1.0447257997981443	[19857  3014  3391]	[0. 1. 7.]
scene0625_00	3	0.21472328721453576	1.0156793580780978	[23750  3676  3532]	[0. 1. 7.]
scene0261_01	5	0.05175140597790402	2.0863336575680624	[40027 14034 22638 15819  6040]	[0. 1. 2. 7. 8.]
scene0155_00	4	0.12066114342599982	1.9213579192694379	[36660 68490 55976 28926]	[0. 1. 4. 6.]
scene0411_01	5	0.0	1.9933193583259348	[20533 14631 10723  2015  4383]	[0. 1. 4. 7. 8.]
scene0411_02	5	0.0	1.9659738879320465	[21799 13231  9360  2768  3263]	[0. 1. 4. 7. 8.]
scene0173_01	3	0.18628943321787483	1.4560254398360057	[38604 48307 15647]	[0. 1. 4.]
scene0687_00	4	0.09331435434366799	1.7921236265369258	[20737 15621 14510  3052]	[0. 1. 2. 8.]
scene0173_02	4	0.0	1.9286780017617438	[34214 43458 18404 24939]	[0. 1. 4. 6.]
scene0676_00	4	0.25211744183602697	1.5879487005680704	[15755  4585  2489  3437]	[0. 1. 2. 7.]
scene0676_01	4	0.22858036272670418	1.5435795423590186	[19138  4840  2952  3811]	[0. 1. 2. 7.]
scene0640_00	9	0.08126916676695287	2.617399041238626	[61178 42794 17755 13474  4894  6779  4423  5963 20664]	[0. 1. 2. 3. 4. 5. 6. 7. 8.]
scene0269_00	3	0.0	1.1347966330743477	[44149 24627  2646]	[1. 5. 6.]
scene0640_01	9	0.07548599856478234	2.666122662107557	[66854 39077 19260 14376  5766  7197  4703 11832 16870]	[0. 1. 2. 3. 4. 5. 6. 7. 8.]
scene0269_01	3	0.0	1.195153056158671	[44277 29183  3572]	[1. 5. 6.]
scene0366_00	5	0.12015766274014232	1.9179744916396673	[17359 10248  4917   750  5674]	[0. 1. 2. 7. 8.]
scene0640_02	9	0.1348145875552039	2.64598328116935	[68918 35526 20634 15138  5263  6935  8580  6588 14896]	[0. 1. 2. 3. 4. 5. 6. 7. 8.]
scene0498_00	6	0.09153417609061801	2.1205966957755336	[33976 16437  6914  1768  6124  9803]	[0. 1. 2. 6. 7. 8.]
scene0680_00	6	0.0	2.079491951128995	[23494 21684 10779  3581  1982  2921]	[0. 1. 4. 6. 7. 8.]
scene0498_01	5	0.09522710937985253	1.8101460082477925	[33735 17786  6393  1473  7753]	[0. 1. 2. 6. 7.]
scene0498_02	6	0.07788111811036974	2.011835208043793	[40215 15268  6171  1602  9309  6340]	[0. 1. 2. 6. 7. 8.]
scene0211_00	6	0.1622323481344007	2.399604376124783	[22615 15835 11460  8044  5779  5835]	[0. 1. 2. 4. 7. 8.]
scene0680_01	6	0.0	2.1322735232971293	[30063 25378 14647  4620  2860  4584]	[0. 1. 4. 6. 7. 8.]
scene0346_01	4	0.16447412653235025	1.8018060169219736	[15599  8401  2832  8796]	[0. 1. 2. 7.]
scene0588_00	9	0.0060110895986862775	2.7739954606285036	[13739 23655  1412  7696  9110  7571  5491  1886  4489]	[ 0.  1.  2.  4.  5.  6.  7.  8. 13.]
scene0346_00	5	0.15355243161094226	1.719584925766746	[24215  6993  2956  4657  1876]	[0. 1. 2. 7. 8.]
scene0211_03	5	0.16675250244301826	1.8491691781634958	[36617 15889  3385  7784  6217]	[0. 1. 2. 4. 7.]
scene0211_01	6	0.15545630751281198	2.4141123068739527	[24201 15808  8533  7858  5522 12983]	[0. 1. 2. 4. 7. 8.]
scene0345_01	7	0.0564583779538802	2.5889336139956636	[31187 47641 14330 21860 11240 10397 14424]	[0. 1. 2. 4. 6. 7. 8.]
scene0359_01	7	0.12092896361218157	2.3029051393092086	[18536 10151  6669  3292  3107   976  2350]	[ 0.  1.  3.  4.  7.  8. 13.]
scene0173_00	5	0.0	2.0437574179622593	[69844 79777 37881 35855  6457]	[0. 1. 4. 6. 7.]
scene0359_00	7	0.0463866699058262	2.308136620616427	[23420 12502  6989  3124  3735  1365  4634]	[ 0.  1.  3.  4.  7.  8. 13.]
scene0179_00	6	0.07657873985402845	1.9018738783348423	[59156 18438 12364  6413  1208  9913]	[0. 1. 2. 4. 7. 8.]
scene0269_02	5	0.0	1.8977640325377805	[59724 26145 38839  3058 10628]	[1. 5. 6. 7. 8.]
scene0211_02	6	0.13355737023009392	2.434951278862222	[19693 15956  6617  8511  5905 17797]	[0. 1. 2. 4. 7. 8.]
scene0345_00	7	0.037665984182742	2.588946793567504	[48321 49876 15551 21208  9425 19476 19971]	[0. 1. 2. 4. 6. 7. 8.]
scene0403_01	6	0.09923021901290915	2.04098210339721	[38663 63807 56682 14877  4420  2408]	[0. 1. 4. 6. 7. 8.]
scene0547_01	10	0.04142124557212291	3.008407757302076	[21595 18984  8969 13625  4732  5717  1666  5669  3775  9742]	[ 0.  1.  2.  3.  4.  5.  6.  7.  8. 13.]
scene0547_00	9	0.05817387287796929	2.8305862133364332	[19471 16609 15723  6561  5886  2285  4828  2037  7357]	[ 0.  1.  3.  4.  5.  6.  7.  8. 13.]
scene0120_01	3	0.07541929536829756	1.499950772865241	[22801 12810 10364]	[0. 1. 2.]
scene0014_00	5	0.08040733952511378	1.8679256638018746	[37569  8980  3339  8374 11559]	[0. 1. 2. 7. 8.]
scene0403_00	6	0.13445259774354246	1.9783768591122852	[43877 78936 50290 12787  2766  3754]	[0. 1. 4. 6. 7. 8.]
scene0120_00	3	0.059746309164052123	1.4291355244991424	[33269 16200 10914]	[0. 1. 2.]
scene0547_02	9	0.04835637300269816	2.8720891779973603	[16997 14905 18934  6464  5874  2049  6560  2744  7656]	[ 0.  1.  3.  4.  5.  6.  7.  8. 13.]
scene0171_01	6	0.0	1.88149479756928	[10770 10332  1294  1079   487  2416]	[0. 1. 4. 6. 7. 8.]
scene0176_00	3	0.019145328496920005	1.3988691186680668	[38145 14836 12724]	[0. 1. 8.]
scene0259_01	6	0.1419790258257303	2.332325949080374	[21711 11903 12336  1395  7324 15633]	[0. 1. 3. 4. 7. 8.]
scene0586_01	5	0.09800939091329938	1.8398852154823675	[28317 18490  6513  2431  4238]	[0. 1. 2. 6. 7.]
scene0497_00	6	0.014657486918472795	2.0098042615429406	[ 33828 160534  21107  51665  31433   7746]	[0. 1. 2. 4. 6. 7.]
scene0586_00	5	0.1213631144522195	1.8609147811454814	[30795 13718  7776  3430  3994]	[0. 1. 2. 6. 7.]
scene0586_02	5	0.08134171010242634	1.7954631667571295	[33682 13294  7726  1993  5434]	[0. 1. 2. 6. 7.]
scene0049_00	6	0.13789799280502976	2.3379482242311136	[24890 18281  3963  6085  9332 10552]	[ 0.  1.  4.  5.  6. 13.]
scene0326_00	6	0.0	1.8539078635154995	[16416 25375  2678  9570   466  1105]	[0. 1. 4. 5. 7. 8.]
scene0125_00	4	0.0	1.6377459928043487	[16588 55667  5659 27239]	[0. 1. 4. 6.]
scene0259_00	6	0.05810732241184719	2.1924244445056815	[40587 22891 11398  2674  5906 26774]	[0. 1. 3. 4. 7. 8.]
scene0212_01	6	0.018065560110856846	2.164783288455669	[41470 39994 18640 10281  4472  5882]	[0. 1. 4. 6. 7. 8.]
scene0212_00	6	0.017271216746870887	2.1406231680690997	[48539 44712 19238  9744  3085 10568]	[0. 1. 4. 6. 7. 8.]
scene0349_00	2	0.05577743842750303	0.6450532454038295	[19351  3811]	[0. 1.]
scene0445_00	5	0.05721426571395978	1.943896565034194	[28433 17210  7463  1543 10904]	[ 0.  1.  3.  7. 13.]
scene0212_02	6	0.020457746281302428	2.138403306806044	[38772 45074 19563  9574  4276  5700]	[0. 1. 4. 6. 7. 8.]
scene0349_01	2	0.05513813624123142	0.6203235939383747	[21058  3840]	[0. 1.]
scene0375_00	4	0.06288256951189213	1.9166318973834158	[7692 4893 2960 4376]	[0. 1. 2. 7.]
scene0445_01	5	0.09736262555728635	2.0710408068622055	[29747 15450  8924  4724 11369]	[ 0.  1.  3.  7. 13.]
scene0234_00	4	0.0	1.6602134416086165	[28654 23231  9221  3027]	[0. 1. 5. 6.]
scene0171_00	6	0.0	2.117864361667468	[37127 41880 19968  8276  3437  5229]	[0. 1. 4. 6. 7. 8.]
scene0375_01	4	0.062276498355027896	1.8583202033222386	[10468  5090  3078  5256]	[0. 1. 2. 7.]
scene0455_00	6	0.0	2.1901446013705894	[35976 47824 29558 19152  6570  2063]	[0. 1. 4. 6. 7. 8.]
scene0375_02	4	0.03811360786961134	1.61531857729992	[ 9763  4978  3100 22853]	[0. 1. 2. 7.]
scene0654_00	6	0.04358092306763832	2.2829484960199466	[ 8991 20626 16232  6427  2861  4211]	[0. 1. 2. 4. 5. 8.]
scene0588_02	7	0.015125147920167859	2.3734349545345395	[ 36061 109587   8836  38148  40021  38561   5192]	[0. 1. 2. 4. 5. 6. 8.]
scene0177_01	7	0.20633405501103846	1.9461856866506388	[56687 24147  1082  7377  4901  1139 13601]	[0. 1. 2. 4. 5. 7. 8.]
scene0177_00	7	0.24305073056752152	2.123483327993369	[42386 18656  2165  8382  4408   732 16078]	[0. 1. 2. 4. 5. 7. 8.]
scene0374_00	6	0.0	2.0396055723280107	[16430 61853 18390 15089  8831  2008]	[0. 1. 4. 5. 6. 8.]
scene0588_01	8	0.010231805479255738	2.6116956046291264	[ 40616 114447  12446  28214  32109  41027  15454  15488]	[ 0.  1.  2.  4.  5.  6.  7. 13.]
scene0372_00	6	0.0	2.0500313703696147	[46585 54378 34873 16621  1292  3349]	[0. 1. 4. 6. 7. 8.]
scene0654_01	6	0.05520120113724697	2.2702905151570456	[15074 24133 27464  6660  3477  7033]	[0. 1. 2. 4. 5. 8.]
scene0177_02	7	0.16351784482642034	1.6910710087338214	[81115 24525  1330  9033  3948  3406  5122]	[0. 1. 2. 4. 5. 6. 7.]
scene0309_00	6	0.07658863286246083	2.322896457841255	[36676 40888 32255 13255  5205 13142]	[0. 1. 2. 4. 6. 7.]
scene0000_00	9	0.056274502574690605	2.8145833133336065	[13899 10234  9809  2954  5099  4479  1414   824  5519]	[ 0.  1.  2.  3.  5.  6.  7.  8. 13.]
scene0475_00	4	0.0	1.7409127837705245	[33890 95589 34747 19847]	[0. 1. 4. 6.]
scene0000_01	8	0.0875743022721914	2.6141907759802394	[14094 10237 13457  2417  5197  1251  1712  6037]	[ 0.  1.  2.  3.  5.  7.  8. 13.]
scene0475_02	4	0.0	1.7896443401658806	[34001 85865 38106 19437]	[0. 1. 4. 6.]
scene0309_01	7	0.05895454003788673	2.4116930261779563	[37947 30090 28435  7839  5309 10682  3872]	[0. 1. 2. 4. 6. 7. 8.]
scene0475_01	4	0.0	1.750777178761827	[33624 90500 29314 21228]	[0. 1. 4. 6.]
scene0000_02	10	0.04822036953058685	2.7527670117735292	[15538 10040 12180  2742  1244  4815    99  1502  2103  6488]	[ 0.  1.  2.  3.  4.  5.  6.  7.  8. 13.]
scene0387_00	5	0.0	1.7268149065344176	[27774 86527 16499 11123  6000]	[0. 1. 4. 6. 8.]
scene0669_00	3	0.11270033448933943	1.5464493583616856	[15308 22962 13605]	[0. 1. 7.]
scene0588_03	9	0.013690051007575681	2.684664687227724	[ 37654 128528   9355  38918  53248  42904   5715  20882  15924]	[ 0.  1.  2.  4.  5.  6.  7.  8. 13.]
scene0376_02	6	0.058913809341100146	1.9614625353795827	[35014 18298  7467  3868   661  7046]	[ 0.  1.  3.  7.  8. 13.]
scene0376_00	6	0.049300924172077494	2.0085422572509457	[40209 21958  9050  7502   952  6092]	[ 0.  1.  3.  7.  8. 13.]
scene0322_00	5	0.0	2.026902183682761	[19546 19671  2593 15782  4811]	[0. 1. 2. 4. 6.]
scene0376_01	6	0.04119487412946407	1.8589624248168928	[46950 18791  6643  6527  1102  5438]	[ 0.  1.  3.  7.  8. 13.]
scene0669_01	3	0.15742064488707713	1.3120514915119306	[ 8860 26471  6581]	[0. 1. 7.]
scene0384_00	5	0.017632627090127074	1.659782108181422	[28340 18359  2379  1288  5079]	[0. 1. 2. 4. 7.]
scene0387_02	6	0.0	1.9316600716893073	[37810 85033 18250 13067  2098  9178]	[0. 1. 4. 6. 7. 8.]
scene0312_00	4	0.0	1.7763413927384883	[47023 48795 26460  8045]	[0. 1. 5. 6.]
scene0387_01	6	0.0	1.8926597878763949	[43060 91994 17762 13982  1578  9403]	[0. 1. 4. 6. 7. 8.]
scene0067_01	3	0.03302901516343985	1.4218196525300895	[17393  7452  6039]	[0. 1. 7.]
scene0067_00	3	0.06605764050996588	1.3049333495511317	[19842  6307  5007]	[0. 1. 7.]
scene0542_00	6	0.08951111369832446	2.212039329018133	[18569 15420 18189  4941  5425   953]	[0. 1. 2. 4. 6. 8.]
scene0337_01	2	0.6171455194906041	0.9260678477010433	[4431 2296]	[0. 1.]
scene0067_02	3	0.0901963096150445	1.1602867586819512	[26474  7632  3807]	[0. 1. 7.]
scene0337_00	2	0.0	0.5191090629990796	[26742  3525]	[1. 2.]
scene0301_01	5	0.0	2.2009673293524226	[14647 23111  9704  6848 18637]	[ 0.  1.  5.  6. 13.]
scene0301_02	4	0.0	1.8089819011392798	[24404 10513  5377 13158]	[ 0.  5.  6. 13.]
scene0079_01	5	0.02384653461047476	1.860813582817756	[42032 31448 10379  5099  5352]	[0. 1. 4. 6. 7.]
scene0476_01	5	0.10715227364609517	2.127409956495846	[21610 19478  7900  6755  6897]	[0. 1. 2. 4. 8.]
scene0301_00	5	0.0	2.139305692643349	[12098 21734 10182  5629 25814]	[ 0.  1.  5.  6. 13.]
scene0385_00	9	0.0	2.5482325785363416	[67043 36968 13973  7322  7116  3728  4434 14702 12779]	[ 0.  1.  2.  4.  5.  6.  7.  8. 13.]
scene0476_00	5	0.0	2.036914265268592	[42954 19155 17043  6487 10504]	[0. 1. 2. 4. 6.]
scene0394_01	8	0.011711005237771136	2.495804482882754	[12241 24524  9245 17203  2838  1279   527 18887]	[ 0.  1.  2.  3.  4.  6.  8. 13.]
scene0476_02	7	0.0	2.4109299201798917	[44009 18426 12573  7245 11251  2749 12078]	[0. 1. 2. 4. 6. 7. 8.]
scene0312_01	6	0.011323899980616399	2.003127540908307	[48951 99446 35299 11993 13318  2989]	[0. 1. 4. 5. 6. 8.]
scene0099_00	4	0.0	1.248732918206925	[84513 16471  5697  9823]	[0. 1. 4. 6.]
scene0312_02	6	0.008979445050066868	2.020606618300306	[68443 82804 34762 12516 13231  1444]	[0. 1. 4. 5. 6. 8.]
scene0385_01	9	0.021119944274125942	2.434600830564924	[72078 48361 16752  8447  8441  1969  5876  7461 10605]	[ 0.  1.  2.  4.  5.  6.  7.  8. 13.]
scene0268_00	3	0.19374050254033062	1.135902029973364	[26093  8492  2917]	[0. 1. 7.]
scene0268_01	4	0.15760034421292027	1.4091758578523699	[27110  8225  2559  3432]	[0. 1. 2. 7.]
scene0147_00	4	0.006752151316350004	1.7765041550031941	[20047 15397 27869  4015]	[0. 1. 3. 4.]
scene0268_02	4	0.1521615090286635	1.2662217188880418	[25599  7616  2075  1607]	[0. 1. 2. 7.]
scene0099_01	4	0.0	1.4958637638470684	[63536 19159  7608 10478]	[0. 1. 4. 6.]
scene0402_00	6	0.0	2.3041463551355474	[21720 25612 19187  7981  3048  7073]	[0. 1. 4. 6. 7. 8.]
scene0385_02	9	0.0	2.527010853393084	[74906 39457 14404  8979  8403  6981  6216  8881 10094]	[ 0.  1.  2.  4.  5.  6.  7.  8. 13.]
scene0147_01	4	0.023087100192497007	1.7536942826555246	[47309 18445 35215  7683]	[0. 1. 3. 4.]
scene0223_00	6	0.021849646214180483	2.2357911577249068	[31224 27373  4474 24936  4158  9437]	[0. 1. 2. 3. 4. 8.]
scene0397_00	7	0.005710961874041563	2.173768639409059	[51960 14188 19506  1251  6517  2061 21404]	[ 0.  1.  3.  4.  7.  8. 13.]
scene0223_02	5	0.06488466738114751	1.9806750386886482	[34679 27407 22850  5183  4445]	[0. 1. 3. 4. 8.]
scene0128_00	5	0.003184949263017554	2.138910312852169	[ 9423 20095 18207  5131  7139]	[0. 1. 5. 6. 7.]
scene0405_00	4	0.0	1.3975004965638205	[38613 10974 13747   392]	[0. 1. 7. 8.]
scene0337_02	3	0.06678216031451603	1.1163554823872142	[ 6321 27057 73150]	[0. 1. 2.]
scene0010_01	7	0.0819177337394832	2.3107083339088597	[19719 23696  3107  7477  1118  4281  7154]	[0. 1. 2. 4. 6. 7. 8.]
scene0190_00	3	0.0	1.3700532476839136	[24187 15402  5194]	[0. 1. 6.]
scene0223_01	6	0.04983430513024875	1.9732489993688735	[52588 29915 23440  4316  2326  5332]	[0. 1. 3. 4. 7. 8.]
scene0010_00	7	0.0480338063516082	2.2344659328611574	[31777 26914  3954  9853  5055  3320  3217]	[0. 1. 2. 4. 6. 7. 8.]
scene0431_00	4	0.0	1.7148653909147682	[41444 40727 28339  3506]	[0. 1. 2. 8.]
scene0446_00	4	0.04833191504141991	1.6352153581986948	[19546  3556  3259 10294]	[0. 1. 2. 7.]
scene0361_00	4	0.41765244174627264	1.5416243516797659	[16142  5883  1194  4288]	[1. 4. 6. 8.]
scene0361_02	3	0.2575091751979911	1.1322928794582532	[26380 10635  2250]	[1. 4. 6.]
scene0361_01	3	0.24934403457323662	1.0747538727263992	[29989  5202  5077]	[1. 4. 6.]
scene0216_00	4	0.01432157254778385	1.8167090451931465	[32491 21000  5841 24500]	[0. 1. 6. 8.]
scene0446_01	4	0.1314905609388874	1.68907504296832	[16713  3917  3573  6346]	[0. 1. 2. 7.]
scene0303_00	4	0.021603446002373523	1.5074235467055757	[28762 15924  1580  5991]	[0. 1. 2. 7.]
scene0303_02	4	0.023958680851589625	1.548986118911056	[26966 12401  2268  5779]	[0. 1. 2. 7.]
scene0397_01	7	0.007684568034130202	2.194862934704987	[63263 14795 19029  1920  9905  3332 25309]	[ 0.  1.  3.  4.  7.  8. 13.]
scene0150_02	5	0.0	2.122730429256879	[ 5024 11751  6583  3561  2586]	[0. 1. 4. 6. 7.]
scene0303_01	4	0.025280580433057476	1.5484597217753633	[27344 15628  2433  5121]	[0. 1. 2. 7.]
scene0079_00	5	0.44033254203563793	1.6412761560129445	[37415 89660 11271  7941  6500]	[0. 1. 4. 6. 7.]
scene0408_01	3	0.25863956750838296	1.266426526788629	[28521 15483  3895]	[0. 1. 7.]
scene0679_00	7	0.04383470814321998	2.379117846389252	[31021 22109  5774 15813  9196  2671 48313]	[ 0.  1.  2.  3.  4.  6. 13.]
scene0202_00	6	0.017124004588730812	2.3149441040126573	[40958 23746 18957 14719  8304  5548]	[0. 1. 4. 5. 6. 7.]
scene0150_00	5	0.0	1.9790168993437276	[ 5315 24496 12187  2727  8710]	[0. 1. 4. 6. 8.]
scene0679_01	7	0.050731750113779055	2.3956324584340907	[36810 23955  5202 17297  9162  2803 43349]	[ 0.  1.  2.  3.  4.  6. 13.]
scene0360_00	3	0.0	1.0317363692674277	[34756  6888  4240]	[0. 1. 7.]
scene0408_00	3	0.20222171464225827	1.180526610459088	[51863 16255  7500]	[0. 1. 7.]
scene0150_01	5	0.0	1.955133336183926	[ 9781 27784 11835  2548  6383]	[0. 1. 4. 6. 8.]
scene0167_00	7	0.0	2.5639076371996437	[35035 27066 11476 24205 12104 19462  2467]	[0. 1. 4. 5. 6. 7. 8.]
scene0089_00	5	0.15948958934476537	2.046808516860054	[26728 17170  6840  5576  7242]	[0. 1. 4. 7. 8.]
scene0089_01	5	0.21443096682126292	2.0305372731656375	[28629 18439  7535  5061  7856]	[0. 1. 4. 7. 8.]
scene0089_02	5	0.23132196894376253	2.0680013580130643	[21345 18619  6792  5175  5918]	[0. 1. 4. 7. 8.]
scene0107_00	5	0.04678116711563715	2.1049357263703206	[58673 26804 19531  9897 32189]	[ 0.  1.  3.  4. 13.]
scene0479_01	4	0.10999897865386579	1.5329356706633375	[16439  1204 20409  4655]	[0. 1. 2. 7.]
scene0186_00	7	0.06841805672424887	2.2920574437064296	[15652  8492  8660  1019   720  1723  6970]	[0. 1. 2. 4. 6. 7. 8.]
scene0454_00	2	0.0	0.4379274959378573	[ 906 9112]	[0. 1.]
scene0479_02	4	0.10604783182980637	1.553955160672393	[16874  1447 20918  4883]	[0. 1. 2. 7.]
scene0479_00	4	0.09838597575102324	1.6505700374228853	[15412  3227 19023  3834]	[0. 1. 2. 7.]
scene0626_01	5	0.0	2.034932487854477	[40045 21084  6245  9713 14045]	[0. 1. 4. 5. 6.]
